55001	0	0	0	0	0	0	0	1	0	0
57157	0	0	0	0	0	0	0	0	0	0
10344	1	1	0	0	1	0	0	0	1	0
9855	0	0	0	0	0	0	0	0	0	0
10083	0	0	0	0	0	0	0	1	0	0
79017	0	0	0	0	0	0	0	0	0	0
10926	0	0	0	0	0	0	0	0	1	0
6915	1	1	0	0	0	0	0	0	0	0
3475	0	0	0	0	0	0	0	0	0	0
56891	0	0	0	0	0	0	0	0	0	0
1352	0	0	0	0	0	0	0	0	0	0
9569	0	0	0	0	0	0	0	0	0	0
54623	0	0	0	0	0	0	0	0	0	0
27072	0	0	0	0	0	0	0	0	0	0
9912	0	0	0	0	0	0	0	0	0	0
60528	0	0	0	0	0	0	0	0	0	0
85477	0	0	0	0	0	1	0	0	1	0
414	0	0	0	0	0	0	0	0	0	0
8228	0	0	0	0	0	0	0	0	0	0
8735	0	0	1	0	0	1	0	0	0	0
79602	0	0	0	0	0	0	0	0	0	0
51265	1	1	0	0	1	0	0	1	1	0
151531	0	0	0	0	0	1	0	0	0	0
10942	1	1	0	0	0	1	0	0	0	1
57787	0	0	0	0	0	0	0	0	0	0
8842	0	0	0	0	0	1	0	0	1	0
115098	0	0	0	0	0	0	0	0	0	0
90273	1	1	0	0	0	1	0	0	1	1
5048	0	0	0	0	0	0	0	0	0	0
4843	0	0	1	0	0	0	1	1	1	0
1770	1	1	0	0	0	0	0	1	1	0
9703	0	0	0	0	0	0	0	0	0	0
9058	0	0	1	0	1	0	0	1	1	1
8522	1	1	0	0	0	1	1	1	1	0
79090	0	0	0	0	0	0	0	0	0	0
4145	0	0	0	0	0	1	1	1	1	0
1087	0	0	0	0	0	1	0	0	1	1
974	1	1	0	0	0	1	0	1	1	0
6329	1	1	0	0	0	1	0	0	0	0
54879	0	0	0	0	0	0	0	0	0	0
8277	0	0	0	0	0	0	0	0	0	1
5080	0	0	0	0	0	1	0	1	1	0
113000	0	0	0	0	0	0	0	0	0	0
64285	0	0	0	0	0	0	0	0	0	0
55692	0	0	0	0	0	0	0	0	0	0
9254	0	0	0	0	0	0	0	0	0	0
8938	0	0	1	0	0	1	0	1	1	0
115939	0	0	0	0	0	0	0	0	0	0
9091	0	0	0	0	0	0	0	0	0	0
57585	0	0	0	0	0	0	0	0	0	0
7005	0	0	0	0	0	0	0	0	0	0
6401	1	1	1	0	0	1	1	1	0	1
55735	0	0	0	0	0	0	0	0	0	0
2328	1	1	0	0	0	0	0	1	0	1
29116	0	0	0	0	0	0	0	0	0	0
27035	0	0	0	0	0	0	0	0	0	0
1870	0	0	1	0	0	0	0	0	1	0
5689	0	0	0	0	0	0	0	0	0	0
6853	0	0	0	0	0	0	0	0	0	0
3720	0	0	0	0	0	0	0	0	0	0
6792	0	0	0	0	0	0	0	0	0	0
57172	0	0	0	0	1	0	0	0	0	0
728642	0	0	0	0	0	0	0	0	0	0
65220	0	0	0	0	0	0	0	0	0	0
7021	0	0	0	0	0	0	0	0	0	0
83741	0	0	0	0	0	0	0	0	0	0
9940	0	0	0	0	0	1	0	0	0	0
9265	1	1	0	0	0	0	0	0	0	0
53616	1	1	1	0	0	1	0	1	0	0
6856	0	0	0	0	0	0	0	0	0	0
1534	0	0	0	0	0	0	0	0	0	0
9043	0	0	0	0	0	0	0	0	0	0
1951	0	0	1	0	0	0	0	1	1	0
10157	0	0	0	0	0	1	0	1	0	0
55200	0	0	0	0	0	1	0	0	0	0
51188	0	0	0	0	0	0	0	0	0	0
84954	0	0	0	0	0	0	0	0	0	0
4257	0	0	0	0	0	0	0	0	0	0
1407	0	0	0	0	0	0	0	0	0	0
8993	0	0	1	0	0	0	0	0	0	1
4784	1	1	0	0	0	1	0	0	0	0
6482	1	1	0	0	0	1	0	0	1	0
64386	0	0	0	0	0	0	0	0	0	0
9235	0	0	0	0	0	0	0	0	0	0
5310	0	0	0	0	0	0	0	0	0	0
23542	1	1	1	0	0	0	0	1	1	0
9862	0	0	0	0	0	0	0	1	1	0
23221	0	0	0	0	0	1	0	0	0	0
54497	0	0	0	0	0	0	0	0	0	0
7095	0	0	0	0	0	0	0	0	0	0
6224	0	0	0	0	0	0	0	0	0	0
7812	0	0	0	0	0	0	0	0	0	0
9690	0	0	0	0	0	0	0	0	0	0
5980	0	0	0	0	0	0	0	0	0	0
10178	1	1	0	0	0	1	1	1	1	0
5081	0	0	0	0	0	0	0	0	0	0
10747	0	0	0	0	0	0	0	0	0	0
389434	0	0	1	0	0	1	0	1	0	0
199870	0	0	0	0	0	0	0	0	0	0
80342	0	0	0	0	0	0	0	1	0	0
29954	0	0	0	0	0	0	0	0	0	0
51534	0	0	0	0	0	0	0	0	0	0
51085	0	0	0	0	0	0	0	0	1	0
9031	0	0	0	0	0	0	0	0	0	0
10048	0	0	0	0	0	0	0	0	0	0
51513	0	0	0	0	0	0	0	0	0	0
83932	0	0	0	0	0	0	0	0	0	0
51603	0	0	0	0	0	0	0	0	0	0
8798	0	0	0	0	0	0	0	1	0	0
7756	0	0	0	0	0	0	0	0	0	0
7384	0	0	0	0	0	0	0	0	0	0
83930	0	0	0	0	0	0	0	0	0	0
928	0	0	0	0	0	0	0	0	0	0
57467	0	0	0	0	0	1	0	0	0	0
9918	0	0	0	0	0	0	0	0	0	0
25900	1	1	0	0	0	1	0	1	1	0
2696	0	0	0	0	0	0	0	0	1	0
51533	0	0	0	0	0	0	0	0	0	0
56920	1	1	0	0	0	1	1	1	1	0
11188	0	0	0	0	0	0	0	0	0	0
23166	0	0	0	0	0	1	0	1	0	0
80199	0	0	0	0	0	0	0	0	0	0
6540	0	0	0	0	0	0	0	0	1	0
3423	0	0	0	0	0	0	0	0	0	0
5646	0	0	0	0	0	1	0	1	0	0
7752	0	0	0	0	0	0	0	0	0	0
920	0	0	0	0	0	0	0	1	1	0
10233	1	1	0	0	0	0	0	0	0	0
695	0	0	0	0	0	1	0	1	0	0
3077	0	0	0	0	0	0	0	0	0	0
22955	0	0	0	0	0	0	0	0	0	0
2534	0	0	0	0	0	1	0	0	0	0
3097	0	0	0	0	0	0	0	0	0	0
2326	1	1	0	0	0	1	0	0	0	0
6924	0	0	0	0	0	0	0	0	0	0
11313	0	0	0	0	0	0	0	0	0	0
1185	0	0	0	0	0	0	0	0	0	0
9902	1	1	0	0	0	1	1	1	1	0
654364	0	0	0	0	0	0	0	0	0	0
6534	0	0	0	0	0	0	1	0	0	0
10867	1	1	0	0	0	0	0	0	0	0
55727	0	0	0	0	0	0	0	0	0	0
9546	0	0	0	0	0	0	0	0	0	0
54903	0	0	0	0	0	0	0	0	0	0
51099	0	0	0	0	0	0	0	0	0	0
3730	1	1	1	0	0	0	0	1	1	0
26993	0	0	0	0	0	0	0	0	0	0
54799	0	0	0	0	0	0	0	0	0	0
51096	0	0	0	0	0	0	0	0	0	0
54476	0	0	0	0	0	0	0	0	0	0
54902	0	0	0	0	0	0	0	0	0	0
5725	0	0	0	0	0	0	0	0	0	0
8193	0	0	0	0	0	0	0	0	0	1
9066	0	0	1	0	0	1	0	0	1	1
23395	0	0	0	0	0	0	0	0	0	0
5286	0	0	0	0	0	0	0	0	0	0
5329	0	0	0	0	0	0	0	0	0	1
54443	1	1	1	0	0	1	0	1	1	0
58525	0	0	0	0	0	0	0	0	0	0
2844	0	0	0	0	0	0	0	0	0	0
1634	1	1	0	0	0	1	1	1	1	0
54814	0	0	0	0	0	0	0	0	0	0
5536	0	0	0	0	0	0	0	0	0	0
23177	0	0	0	0	0	0	0	0	0	0
8491	0	0	0	0	0	0	0	0	0	0
27033	0	0	0	0	0	0	0	0	0	0
7305	0	0	0	0	0	0	0	1	1	0
57146	0	0	0	0	0	0	0	0	0	0
2556	0	0	0	0	1	0	0	0	0	1
672	0	0	1	0	0	0	0	0	0	0
2067	0	0	0	0	0	0	0	0	0	0
933	0	0	0	0	0	1	1	1	0	0
7869	0	0	0	0	0	0	0	0	0	0
51360	0	0	0	0	0	0	0	0	0	0
4007	0	0	0	0	0	0	0	0	0	0
4057	0	0	0	1	0	1	1	0	0	0
2137	0	0	0	0	0	0	0	0	0	0
9971	0	0	0	0	0	0	0	0	1	0
60481	0	0	0	0	0	1	0	1	1	0
240	0	0	0	0	0	1	0	1	0	0
8284	0	0	0	0	0	0	0	0	1	0
57658	0	0	0	0	0	0	0	1	0	0
55148	0	0	0	0	0	0	0	0	0	0
11183	0	0	0	0	0	0	0	0	0	0
30845	0	0	0	0	0	0	0	0	1	0
5704	0	0	0	0	0	0	0	0	0	0
23324	0	0	0	0	0	0	0	0	0	0
57709	0	0	0	0	1	0	0	0	0	0
5010	1	1	0	0	1	1	0	1	0	0
51629	0	0	0	0	0	0	0	0	0	0
9961	0	0	0	0	0	0	0	0	0	0
51667	0	0	0	0	0	0	0	0	0	0
5238	0	0	0	0	0	0	0	0	0	0
112611	0	0	0	0	0	0	0	0	0	0
1195	0	0	0	0	0	0	0	0	0	0
55703	0	0	0	0	0	0	0	0	0	0
23357	0	0	0	0	0	0	0	0	0	0
9604	0	0	0	0	0	0	0	0	0	0
1774	0	0	0	0	0	0	0	0	0	0
1663	0	0	0	0	0	0	0	0	1	0
50865	1	1	0	0	0	0	0	1	0	0
9052	0	0	0	0	0	1	0	0	1	0
10046	1	1	0	0	0	0	0	1	0	0
923	0	0	0	0	0	1	0	1	0	0
10460	0	0	0	0	0	0	0	0	0	0
23376	0	0	0	0	0	0	0	0	0	0
23649	0	0	0	0	0	0	0	0	0	0
23144	0	0	0	0	0	0	0	0	0	0
823	0	0	0	0	0	0	0	0	0	0
55	1	1	0	0	0	0	0	0	0	0
4190	0	0	0	0	0	0	0	0	0	0
10463	0	0	0	0	0	0	0	0	0	0
10903	0	0	0	0	0	1	0	0	0	0
1355	0	0	0	0	0	0	0	0	0	0
440193	0	0	0	0	0	1	0	0	0	0
10138	0	0	0	0	0	0	0	0	0	0
10771	0	0	0	0	0	0	0	0	0	0
7454	0	0	0	0	0	1	0	1	1	0
1800	1	1	0	0	1	0	0	1	0	0
637	0	0	0	0	0	0	0	0	0	0
9782	0	0	0	0	0	0	0	0	0	0
29881	0	0	0	0	0	1	0	1	0	0
64132	0	0	0	0	0	0	0	0	0	0
84220	0	0	0	0	0	0	0	0	0	0
81551	0	0	0	0	0	1	0	0	0	0
23386	0	0	0	0	0	0	0	0	0	0
3670	0	0	0	0	0	0	1	0	0	0
55349	0	0	0	0	0	0	0	1	0	0
53832	0	0	0	0	0	1	0	0	0	0
1179	0	0	1	1	0	1	1	1	1	1
22802	1	1	1	0	0	0	0	0	0	0
55830	0	0	0	0	0	0	0	0	0	0
27032	0	0	0	0	0	0	0	0	0	0
3479	1	1	0	0	0	1	1	1	1	0
92745	0	0	0	0	0	0	0	1	1	1
10928	0	0	0	0	0	0	0	0	0	0
22902	0	0	0	0	0	0	0	0	0	0
1272	1	1	0	0	0	1	1	1	0	0
6556	0	0	1	0	0	1	0	1	0	1
25937	0	0	0	0	0	0	0	0	0	0
8540	0	0	0	0	0	0	0	0	0	0
63932	0	0	0	0	0	0	0	0	0	0
477	1	1	0	1	0	1	1	1	1	0
55622	0	0	0	0	0	0	0	0	0	0
147948	0	0	0	0	0	1	0	1	1	0
23584	0	0	1	0	0	1	0	0	0	0
23187	1	1	0	0	0	0	0	1	0	0
8685	0	0	1	1	0	0	0	1	0	0
1591	0	0	1	0	0	1	0	0	0	0
56981	0	0	0	0	0	0	0	0	0	0
57586	0	0	1	0	0	1	0	1	0	0
6591	1	1	0	0	0	1	1	1	1	0
972	0	0	0	0	0	1	0	1	0	0
3082	0	0	0	0	0	0	1	1	1	0
54764	0	0	0	0	0	0	0	0	0	0
23154	0	0	0	0	0	0	0	0	0	0
25960	1	1	0	0	0	0	1	1	1	0
55734	0	0	0	0	0	0	0	0	0	0
4331	0	0	0	0	0	0	0	0	0	0
23034	1	1	0	0	0	0	0	0	0	0
864	0	0	0	0	0	1	1	1	0	0
4361	0	0	0	0	0	0	0	0	0	0
58473	0	0	1	0	0	0	0	0	0	0
1992	0	0	0	0	0	0	0	0	0	0
64816	1	1	0	0	0	1	0	0	1	0
11136	0	0	0	0	1	1	0	1	0	1
6683	0	0	0	0	0	0	0	0	0	0
9369	1	1	0	1	0	1	0	1	1	0
114879	0	0	0	0	0	0	0	0	1	0
9716	0	0	0	0	0	0	0	0	0	0
1373	1	1	0	0	0	0	0	1	1	0
732	1	1	0	1	0	1	0	0	0	0
2273	1	1	0	1	0	1	1	1	1	0
51507	0	0	0	0	0	0	0	0	0	0
2554	0	0	0	1	0	0	0	0	0	0
55655	1	1	1	0	0	1	0	0	1	0
57210	0	0	0	0	0	0	0	0	0	0
9921	0	0	0	0	0	0	0	0	0	0
55778	0	0	0	0	0	0	0	0	0	0
64429	0	0	0	0	0	0	0	0	0	0
57476	0	0	1	0	0	1	0	0	0	0
6050	0	0	0	0	0	0	0	0	0	0
4719	0	0	0	0	0	0	0	0	0	0
9821	0	0	0	0	0	0	0	0	0	0
23071	0	0	0	0	0	0	0	0	0	0
211	0	0	0	0	0	0	0	0	0	0
330	0	0	0	0	0	0	0	0	0	0
11215	0	0	0	0	0	0	0	0	0	0
51022	0	0	0	0	0	0	0	0	0	0
6617	0	0	0	0	0	0	0	0	0	0
51071	0	0	0	0	0	0	0	0	0	0
11171	0	0	0	0	0	0	0	0	0	0
1244	1	1	1	0	0	0	1	0	1	0
50619	0	0	0	0	0	0	0	1	0	0
51177	1	1	0	0	0	1	0	1	1	0
2730	0	0	0	0	0	0	0	0	0	0
23304	0	0	0	0	0	0	0	0	0	0
30846	0	0	0	0	0	0	1	0	1	0
55635	1	1	1	0	0	1	0	0	0	0
25901	0	0	0	0	0	0	0	0	0	0
58528	0	0	0	0	0	1	0	0	1	0
3298	0	0	0	0	0	0	0	0	0	0
51230	0	0	0	0	0	0	0	0	0	0
8630	1	1	0	1	0	1	0	1	1	0
10062	0	0	0	0	0	0	0	0	0	0
1890	0	0	1	0	0	0	0	1	0	0
29781	0	0	0	0	0	0	0	0	0	0
10953	0	0	0	0	0	0	0	0	0	0
11231	0	0	0	0	0	0	0	0	0	0
23633	0	0	0	0	0	0	0	0	0	0
7431	1	1	0	1	0	1	0	1	1	0
355	0	0	0	0	0	1	0	1	0	0
8635	0	0	0	0	0	0	0	0	0	0
960	0	0	0	0	0	0	0	0	1	0
3755	1	1	0	0	1	0	0	0	0	0
56895	0	0	0	0	0	0	0	0	0	0
57823	0	0	0	0	0	1	0	1	0	0
11119	0	0	0	0	0	0	0	1	0	0
4285	0	0	0	0	0	0	0	0	0	0
5583	0	0	0	0	0	1	0	1	0	0
3645	0	0	0	0	0	0	0	0	0	0
3459	0	0	0	0	0	0	0	0	0	0
11285	0	0	0	0	0	0	0	0	0	0
9047	0	0	0	0	0	0	0	1	0	0
7444	0	0	0	0	0	0	0	0	0	0
7133	0	0	0	0	0	1	0	1	0	0
55591	0	0	0	0	0	0	0	0	0	0
5452	0	0	0	0	0	0	0	1	0	0
65980	0	0	0	0	0	0	0	0	0	0
6642	0	0	0	0	0	0	0	0	0	0
9519	0	0	0	0	0	0	0	0	0	0
56938	0	0	1	0	0	0	0	0	0	0
9774	0	0	0	0	0	0	0	0	0	0
55334	0	0	0	0	0	0	0	0	0	0
286	0	0	0	0	0	1	0	0	0	0
3381	0	0	1	0	0	0	0	0	0	1
51106	0	0	0	0	0	0	0	0	0	0
9135	0	0	0	0	0	0	0	0	0	0
3149	0	0	0	0	0	0	0	1	0	1
23279	0	0	0	0	0	0	0	0	0	0
578	0	0	0	0	0	0	0	0	0	0
4593	1	1	0	0	0	1	1	1	0	0
22807	0	0	0	0	0	0	0	1	0	0
2896	0	0	0	0	0	0	0	0	0	0
51306	0	0	0	0	0	0	0	0	0	0
57514	0	0	0	0	0	0	0	1	1	0
55166	1	1	0	0	0	0	0	0	0	0
6301	0	0	0	0	0	0	0	0	0	0
8498	0	0	0	0	0	0	0	0	0	0
5926	0	0	0	0	0	0	0	0	0	0
7260	0	0	0	0	0	0	0	0	0	0
10908	0	0	0	0	0	0	0	0	0	0
8100	0	0	0	0	0	0	0	0	0	0
56052	0	0	0	0	0	0	0	0	0	0
55596	0	0	0	0	0	0	0	0	0	0
10061	0	0	0	0	0	0	0	0	0	0
54480	0	0	0	0	0	0	0	0	0	0
57554	0	0	0	0	0	0	0	0	0	0
2530	0	0	0	0	0	0	0	0	0	0
55236	0	0	0	0	0	0	0	0	0	0
9846	0	0	0	0	0	0	0	1	1	0
535	0	0	0	0	0	0	0	0	0	0
8554	0	0	0	0	0	0	0	0	0	0
9497	0	0	0	0	0	1	0	0	0	0
321	0	0	0	0	0	1	1	1	1	0
5606	0	0	0	0	0	0	0	0	0	0
79645	1	1	0	0	0	1	0	0	0	0
9168	0	0	0	0	0	0	0	0	0	0
28990	0	0	0	0	0	0	0	0	0	0
25897	0	0	0	0	0	0	0	0	0	0
8504	0	0	0	0	0	0	0	0	0	0
11345	0	0	0	0	0	0	0	0	0	0
4653	1	1	1	1	0	1	0	0	0	0
26751	0	0	0	0	0	0	0	0	0	0
84908	0	0	0	0	0	0	0	0	0	0
7414	1	1	0	0	0	0	0	0	0	0
55789	0	0	1	0	0	1	0	1	1	0
23604	0	0	0	0	0	1	0	0	0	0
8439	0	0	0	0	0	0	0	0	0	0
159	0	0	0	0	0	0	0	0	0	0
26228	0	0	0	0	0	0	0	1	0	0
7077	1	1	0	0	0	0	0	1	1	0
5981	0	0	0	0	0	0	0	0	0	0
55773	0	0	0	0	0	0	0	0	0	0
8452	0	0	0	0	0	0	0	0	0	0
9172	0	0	0	0	0	0	0	0	1	1
5009	1	1	0	1	1	1	0	0	0	1
10858	0	0	0	0	0	0	0	0	1	0
26009	0	0	0	0	0	0	0	0	0	0
6570	0	0	0	0	0	0	0	0	0	0
9099	0	0	0	0	0	1	0	0	0	0
846	0	0	1	0	0	1	1	0	1	1
27175	0	0	0	0	0	0	0	0	0	0
51121	0	0	0	0	0	0	0	0	0	0
2324	0	0	0	0	0	0	0	1	1	0
54888	0	0	0	0	0	0	0	0	0	0
54455	0	0	0	0	0	0	0	0	0	0
4238	0	0	0	0	0	0	0	0	0	0
84245	0	0	0	0	0	0	0	0	0	0
4234	0	0	0	0	0	0	0	0	0	0
3224	1	1	0	0	0	0	0	0	0	1
175	0	0	0	0	0	0	0	0	0	0
55300	0	0	0	0	0	0	0	0	0	0
259282	0	0	0	0	0	0	0	0	0	0
27430	0	0	0	0	0	0	0	0	0	0
7092	0	0	0	0	0	1	1	1	1	0
23644	0	0	0	0	0	0	0	0	0	0
7204	0	0	0	0	0	0	0	0	0	0
1462	1	1	1	0	0	0	1	1	0	0
23274	0	0	0	0	0	0	0	0	0	0
4481	0	0	0	0	0	0	0	1	1	0
999	0	0	0	0	0	1	0	1	0	1
23517	0	0	0	0	0	0	0	0	0	0
1767	0	0	0	0	0	1	0	1	0	0
9765	0	0	0	0	0	0	0	0	0	0
79567	0	0	0	0	0	0	0	0	0	0
729	1	1	0	0	0	1	1	1	1	0
26064	0	0	0	0	0	0	0	0	0	0
11063	0	0	0	0	0	1	0	0	0	0
11284	0	0	0	0	0	0	0	0	0	0
54831	0	0	0	0	0	0	0	0	0	0
23035	0	0	0	0	0	0	0	0	0	0
54908	0	0	0	0	0	0	0	0	0	0
27067	0	0	0	0	0	0	0	0	0	0
54896	0	0	0	0	0	0	0	0	0	0
1497	0	0	0	0	0	0	0	0	0	0
65078	0	0	1	0	0	0	0	0	0	0
79142	0	0	0	0	0	0	0	0	0	0
1008	0	0	1	0	0	0	0	1	0	0
3631	0	0	0	0	0	0	0	1	0	0
5874	1	1	0	0	0	0	0	0	0	0
5685	0	0	0	0	0	0	0	0	0	0
23026	0	0	0	0	0	1	0	0	0	0
55341	0	0	0	0	0	0	0	0	0	0
10039	0	0	0	0	0	0	0	0	0	0
3371	1	1	0	0	0	1	0	1	1	0
90326	0	0	0	0	0	0	0	0	0	0
140876	1	1	0	0	0	0	0	1	0	0
55775	0	0	0	0	0	0	0	0	0	0
84883	0	0	0	0	0	0	0	0	0	0
56918	0	0	0	0	0	0	0	0	0	0
55812	0	0	0	0	0	0	0	0	0	0
9440	0	0	0	0	0	0	0	0	0	0
54884	0	0	0	0	0	0	0	0	0	0
822	0	0	0	0	0	1	0	0	0	0
1175	0	0	0	0	0	0	0	0	0	0
7399	0	0	0	0	0	0	0	0	0	0
11055	0	0	0	0	0	0	0	0	0	0
7038	1	1	1	0	0	1	0	0	0	0
10863	0	0	0	0	0	1	0	0	0	0
8538	0	0	0	0	0	0	0	1	0	0
54165	0	0	0	0	0	0	0	0	0	0
23338	0	0	0	0	0	0	0	0	0	0
7546	0	0	0	0	0	0	1	0	0	0
3937	0	0	0	0	0	0	0	1	0	0
54802	0	0	0	0	0	0	0	0	0	0
153	0	0	0	0	0	0	0	0	0	1
2981	0	0	1	0	0	0	0	0	1	0
9820	0	0	0	0	0	0	0	0	0	0
1495	0	0	0	0	0	0	0	0	0	0
5256	0	0	0	0	0	0	0	0	0	0
54875	0	0	0	0	0	0	0	0	0	0
2042	1	1	0	0	1	0	1	1	1	0
3309	0	0	0	0	0	0	0	0	0	0
1829	0	0	0	0	0	0	0	1	0	0
54960	0	0	0	0	0	0	0	0	0	0
8481	0	0	0	0	0	0	0	0	0	0
2824	0	0	0	0	0	0	0	1	0	0
51438	0	0	0	0	0	0	0	0	0	0
80243	0	0	0	0	0	1	1	1	1	0
22884	0	0	0	0	0	0	0	0	0	0
